review_id,product_id,product_type,rating,content,date_relative,date_created,likes,has_comment,picture_count,video_count,position_in_list,site_id,picture_urls,collected_at
2361426599,MLB15238956,catalog,5,"Na verdade, tinha dúvidas se comprava ou não, mas decidi porque ela tem 15 níveis de temperatura. Nunca tinha conseguido fazer as minhas escovas funcionarem, pois meu cabelo é muito grosso, cacheado, rebelde e bastante volumoso.  
Testei só para ver se funcionava e tudo tranquilo, passei a chapinha umas 4 vezes e ficou assim, do outro lado é meu cabelo normal. Cuidado, usei a temperatura de 390 e 410 para não queimar, pois quero ela para uso pessoal, mas mesmo assim, não faço escova todos os dias.",Há 11 meses,2025-09-24T03:50:40Z,13,True,3,0,6,MLM,https://http2.mlstatic.com/D_NQ_NP_848102-MLA93231826521_092025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_666841-MLA93231767105_092025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_642966-MLA93231717229_092025-F.jpg,2026-09-01T14:24:03.234889+00:00
53769890,MLB15238956,catalog,4,"A principio uma boa chapinha, mas na terceira progressiva a chapa já ficou marcada, e parece que é algo por dentro mesmo, pois não sai. Fora isso ela é ótima.",Há mais de 1 ano,2020-01-16T08:18:33Z,13,True,0,0,7,MLB,,2026-09-01T14:24:03.234889+00:00
1300557291,MLB15238956,catalog,5,"Produto top demais. Valeu muito o investimento. Aquece muuuuito rápido, poucas passadas e o cabelos fica extremamente liso, realmente profissional.
Super indico.",Há mais de 1 ano,2024-07-02T01:11:46Z,12,True,0,0,8,MLB,,2026-09-01T14:24:03.234889+00:00
2955511114,MLB15238956,catalog,5,"Estou avaliando após meses de uso e posso dizer que essa foi uma das melhores compras que fiz! se tivesse mais estrelas, eu daria. As temperaturas são excelentes e não ficam oscilando, mantendo o calor durante todo o uso. Comprei para uso doméstico, mas já emprestei para uma cabeleireira e ela atendeu super bem à demanda, sem perder a qualidade. Além disso, o fio é comprido e o cabo giratório facilita muito o manuseio. Super recomendo!.",Há 2 meses,2026-06-08T21:59:18Z,10,True,2,1,9,MLB,https://http2.mlstatic.com/D_NQ_NP_795172-MLA112945668535_062026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_605255-MLA111836947842_062026-F.jpg,2026-09-01T14:24:03.234889+00:00
982467642,MLB15238956,catalog,5,"Ótima, esquenta super rápido, a progressiva ficou perfeita e só passei 5 vezes em cada mecha, em 450°.",Há mais de 1 ano,2024-02-04T20:18:23Z,10,True,1,0,10,MLB,https://http2.mlstatic.com/D_NQ_NP_796922-MLA74395263971_022024-F.jpg,2026-09-01T14:24:03.234889+00:00
828188150,MLB15238956,catalog,5,"Amei,tinha visto muitos comentários negativos,mas resolvi arisca e não me arrependo, maravilhosa eu super indico,uma chapinha leve esquenta rápido e deixa o cabelo bem alinhado com um brilho maguinifico,amei!.",Há mais de 1 ano,2023-11-30T22:20:09Z,10,True,0,0,1,MLB,,2026-09-01T14:24:03.234889+00:00
1486921674,MLB15238956,catalog,4,"Até agora nada a reclamar, usei apenas uma vez pra fazer uma selagem no cabelo, alisa super bem e super rápido, é prática e leve.",Há 1 ano,2024-09-17T12:03:20Z,9,True,2,0,2,MLB,https://http2.mlstatic.com/D_NQ_NP_795483-MLA79314464839_092024-F.jpg | https://http2.mlstatic.com/D_NQ_NP_985923-MLA79313904693_092024-F.jpg,2026-09-01T14:24:03.234889+00:00
1085059057,MLB15238956,catalog,5,,Há mais de 1 ano,2024-03-27T02:46:00Z,9,False,1,0,3,MLB,https://http2.mlstatic.com/D_NQ_NP_650631-MLA75412457907_032024-F.jpg,2026-09-01T14:24:03.234889+00:00
1131372373,MLB15238956,catalog,5,Perfeita. Trabalho com progressiva e amei!.,Há mais de 1 ano,2024-04-18T16:26:36Z,9,True,0,0,4,MLB,,2026-09-01T14:24:03.234889+00:00
812469052,MLB15238956,catalog,5,Minha esposa gostou muito.,Há mais de 1 ano,2023-11-24T15:36:15Z,9,True,0,0,5,MLB,,2026-09-01T14:24:03.234889+00:00
809464579,MLB15238956,catalog,5,Maravilhoso.,Há mais de 1 ano,2023-11-23T19:51:49Z,9,True,0,0,6,MLB,,2026-09-01T14:24:03.234889+00:00
804193730,MLB15238956,catalog,5,Muito boa.,Há mais de 1 ano,2023-11-21T14:51:19Z,9,True,0,0,7,MLB,,2026-09-01T14:24:03.234889+00:00
1352698430,MLB15238956,catalog,5,"Foi minha primeira compra no Mercado Livre 🥰🫰🏼
A prancha é realmente maravilhosa, leve, com bom agarre, confortável. Recomendo de 100000000%",Há mais de 1 ano,2024-07-21T06:15:13Z,8,True,1,0,8,MLC,https://http2.mlstatic.com/D_NQ_NP_626108-MLA77628997142_072024-F.jpg,2026-09-01T14:24:03.234889+00:00
805872122,MLB15238956,catalog,5,Bom top.,Há mais de 1 ano,2023-11-22T01:18:55Z,8,True,0,0,9,MLB,,2026-09-01T14:24:03.234889+00:00
2927154392,MLB15238956,catalog,5,"A chapinha e linda 😍 e a primeira vez que eu compro dela. Nunca trabalhei com a marca , mais estou ansiosa pra saber se realmente entrega oq promete. Só achei estranho porque chegou em embalagem do mercado livre. E sem os plásticos de proteção no led. Fora isso tudo certinho.",Há 3 meses,2026-05-25T18:16:27Z,7,True,6,1,10,MLB,https://http2.mlstatic.com/D_NQ_NP_963686-MLA111192996176_052026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_642313-MLA111192733998_052026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_877060-MLA112205507503_052026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_754156-MLA112205507469_052026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_763967-MLA111193604906_052026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_798585-MLA111193402438_052026-F.jpg,2026-09-01T14:24:03.234889+00:00
2931776834,MLB15238956,catalog,5,"“simplesmente apaixonada nessa prancha! 😍 esquenta super rápido, muito potente e deixou meu cabelo super liso, alinhado e com brilho. Além disso, veio com uma capa de camurça linda, super prática e de ótima qualidade. Valeu muito a pena a compra!”.",Há 3 meses,2026-05-28T00:04:25Z,7,True,3,2,1,MLB,https://http2.mlstatic.com/D_NQ_NP_972993-MLA111310515118_052026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_944782-MLA111310456054_052026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_609553-MLA111309870098_052026-F.jpg,2026-09-01T14:24:03.234889+00:00
2686728744,MLB15238956,catalog,5,"É excelente, uso para alisar meu cabelo e, honestamente, adoro como ele sela o cabelo. É a segunda vez que a compro.",Há 7 meses,2026-01-16T15:29:12Z,7,True,4,0,2,MLM,https://http2.mlstatic.com/D_NQ_NP_666888-MLA104996184305_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_710954-MLA104444276888_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_925230-MLA104444306876_012026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_932083-MLA104997340103_012026-F.jpg,2026-09-01T14:24:03.234889+00:00
2006859382,MLB15238956,catalog,5,"A prancha esquenta muito rápido e os níveis de temperatura são ótimos, pra garantia vem um qr code que te ajuda. Eu estou amando o produto. Tanto pra alisar quanto pra fazer cachos é otima.",Há 1 ano,2025-04-22T14:31:29Z,7,True,4,0,3,MLB,https://http2.mlstatic.com/D_NQ_NP_706456-MLA83672198662_042025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_794998-MLA83672246662_042025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_699124-MLA83672198750_042025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_983532-MLA83672169458_042025-F.jpg,2026-09-01T14:24:03.234889+00:00
2450422339,MLB15238956,catalog,5,"Simplesmente perfeita ! valeu cada centavo. Uso para o dia a dia. Não sou profissional e me atendeu muito bem. Comprei uma chapinha há 3 meses ( gama ) e não gostei ela apagava o tempo todo e “quebrava” os fios. Essa é suave , e como meu cabelo já é liso , uso mas para alinhar os fios , com 1 passada já vê o resultado.",Há 10 meses,2025-10-26T22:06:55Z,7,True,1,0,4,MLB,https://http2.mlstatic.com/D_NQ_NP_986229-MLA95877435344_102025-F.jpg,2026-09-01T14:24:03.234889+00:00
832366503,MLB15238956,catalog,5,Muito bom o produto.,Há mais de 1 ano,2023-12-03T12:15:29Z,7,True,0,0,5,MLB,,2026-09-01T14:24:03.234889+00:00
809578959,MLB15238956,catalog,5,Muito bom.,Há mais de 1 ano,2023-11-23T20:37:43Z,7,True,0,0,6,MLB,,2026-09-01T14:24:03.234889+00:00
1579886179,MLB15238956,catalog,5,Amei 😍.,Há 1 ano,2024-10-29T19:51:36Z,6,True,7,0,7,MLB,https://http2.mlstatic.com/D_NQ_NP_723002-MLA80053585680_102024-F.jpg | https://http2.mlstatic.com/D_NQ_NP_945402-MLA80308724471_102024-F.jpg | https://http2.mlstatic.com/D_NQ_NP_685924-MLA80308714579_102024-F.jpg | https://http2.mlstatic.com/D_NQ_NP_905629-MLA80053311296_102024-F.jpg | https://http2.mlstatic.com/D_NQ_NP_855694-MLA80053311294_102024-F.jpg | https://http2.mlstatic.com/D_NQ_NP_920319-MLA80308714577_102024-F.jpg | https://http2.mlstatic.com/D_NQ_NP_744403-MLA80308724469_102024-F.jpg,2026-09-01T14:24:03.234889+00:00
2561971163,MLB15238956,catalog,5,"Linda demais, esquenta rapidinho, perfeita demais. Recomendo e fiz o retoque de raiz com o botox perfeito.",Há 9 meses,2025-12-01T22:22:57Z,6,True,6,0,8,MLB,https://http2.mlstatic.com/D_NQ_NP_630075-MLA100083322381_122025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_685740-MLA100083370903_122025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_988239-MLA99598650286_122025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_681267-MLA102038482979_122025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_796801-MLA102038502969_122025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_848664-MLA102038740811_122025-F.jpg,2026-09-01T14:24:03.234889+00:00
2973677216,MLB15238956,catalog,5,"A melhor marca de prancha do momento , esquenta muito e de ótima qualidade. Eu super amei ela.",Há 2 meses,2026-06-18T23:32:35Z,5,True,5,2,9,MLB,https://http2.mlstatic.com/D_NQ_NP_954649-MLA113485394953_062026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_884869-MLA112330873230_062026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_814623-MLA113485887675_062026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_892128-MLA112330873228_062026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_708419-MLA112330873226_062026-F.jpg,2026-09-01T14:24:03.234889+00:00
2927452587,MLB15238956,catalog,5,Muito boa esquenta demais pra fazer botox e progressiva é excelente.,Há 3 meses,2026-05-30T17:52:52Z,5,True,3,1,10,MLB,https://http2.mlstatic.com/D_NQ_NP_901808-MLA111449161088_052026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_740167-MLA112500950147_052026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_926578-MLA111449131328_052026-F.jpg,2026-09-01T14:24:03.234889+00:00
2981433813,MLB15238956,catalog,5,"Muito boa, esquenta muito rápido e é bem leve, de manuseio facil.",Há 2 meses,2026-06-30T12:48:38Z,5,True,2,1,1,MLB,https://http2.mlstatic.com/D_NQ_NP_728553-MLA112758634728_062026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_602464-MLA113950701457_062026-F.jpg,2026-09-01T14:24:03.234889+00:00
2739128657,MLB15238956,catalog,5,"A prancha é maravilhosa, ótima para fazer progressiva, desliza bem e esquenta rápido! com 5 passadas já atinge o objetivo do alisamento e dá pra pegar mechas largas….",Há 6 meses,2026-02-16T20:58:40Z,5,True,3,0,2,MLB,https://http2.mlstatic.com/D_NQ_NP_655380-MLA107349406181_022026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_844721-MLA107349203025_022026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_601062-MLA107349233027_022026-F.jpg,2026-09-01T14:24:03.234889+00:00
1120315545,MLB15238956,catalog,5,"Maravilhosa, esquenta muito rápido e alisa em poucas passadas. Gostei.",Há mais de 1 ano,2024-04-13T15:19:00Z,5,True,3,0,3,MLB,https://http2.mlstatic.com/D_NQ_NP_681190-MLA75803502439_042024-F.jpg | https://http2.mlstatic.com/D_NQ_NP_819283-MLA75803512203_042024-F.jpg | https://http2.mlstatic.com/D_NQ_NP_817660-MLA75803492443_042024-F.jpg,2026-09-01T14:24:03.234889+00:00
2964172526,MLB15238956,catalog,5,"Eu a uso para a aplicação de queratina e ela funciona muito bem, pois precisamos usar uma temperatura bastante alta. Recomendo pessoalmente.",Há 2 meses,2026-06-13T15:59:17Z,5,True,1,1,4,MLM,https://http2.mlstatic.com/D_NQ_NP_861065-MLA112069557878_062026-F.jpg,2026-09-01T14:24:03.234889+00:00
1295271042,MLB15238956,catalog,5,"Alisa super bem o cabelo, mostra qual a temperatura ideal para cada tipo de cabelo, primeira vez que utilizei e adorei, não conhecia a marca antes usada da lizze peguei essa e adorei.",Há mais de 1 ano,2024-06-27T20:06:19Z,5,True,2,0,5,MLB,https://http2.mlstatic.com/D_NQ_NP_914892-MLA77087488508_062024-F.jpg | https://http2.mlstatic.com/D_NQ_NP_631074-MLA77087224196_062024-F.jpg,2026-09-01T14:24:03.234889+00:00
1893607761,MLB15238956,catalog,5,,Há 1 ano,2025-03-05T10:43:16Z,5,False,1,0,6,MLB,https://http2.mlstatic.com/D_NQ_NP_722727-MLA82597387182_032025-F.jpg,2026-09-01T14:24:03.234889+00:00
879307478,MLB15238956,catalog,5,Muito boa faz tempo que queria comprar agora sim estamos satisfeitos com o produto.,Há mais de 1 ano,2023-12-21T01:03:27Z,5,True,1,0,7,MLB,https://http2.mlstatic.com/D_NQ_NP_670789-MLA73551050097_122023-F.jpg,2026-09-01T14:24:03.234889+00:00
1286558788,MLB15238956,catalog,5,Ótima comprei p minha prima ela amou.,Há mais de 1 ano,2024-06-24T16:52:35Z,5,True,0,0,8,MLB,,2026-09-01T14:24:03.234889+00:00
1136229426,MLB15238956,catalog,5,"Excelente,muito boa,dou botox no meu cabelo dou no da minha mãe e ela aquece perfeitamente é leve e de fácil manuseio.",Há mais de 1 ano,2024-04-19T09:46:41Z,5,True,0,0,9,MLB,,2026-09-01T14:24:03.234889+00:00
807681003,MLB15238956,catalog,5,Estou feliz com a compra.,Há mais de 1 ano,2023-11-23T01:36:53Z,5,True,0,0,10,MLB,,2026-09-01T14:24:03.234889+00:00
2773973648,MLB15238956,catalog,5,"Entrega: demorou 3 dias para chegar.
Produto: maravilhoso, caixa intacta, chegou em perfeito estado, funcionando tudo certinho.
Irei usar para realizar alistamentos, ela é muito boa para isso.
Desing dela é lindo a cor também.",Há 5 meses,2026-03-02T20:43:12Z,4,True,10,0,1,MLB,https://http2.mlstatic.com/D_NQ_NP_912013-MLA107966179251_032026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_638124-MLA107966708525_032026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_886621-MLA107966708521_032026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_769708-MLA107967126625_032026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_603420-MLA107965911555_032026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_716676-MLA107966590355_032026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_974904-MLA107966179253_032026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_699740-MLA107261197076_032026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_829103-MLA107966798163_032026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_810212-MLA107262023040_032026-F.jpg,2026-09-01T14:24:03.234889+00:00
